month_year,facility_id,Prod Vol Non-Concentrate (kL),Prod Vol Concentrate (kg),Prod Vol Non-Concentrate as Final Bev (kL)
Nov 2023,9162,11947.5220,,12221.3340
Jun 2023,90586,,,
Jul 2023,90287,,,
Jan 2023,90583,,,
Dec 2023,82969,,,
May 2023,3808,18334.3760,,18334.3760
Dec 2023,90063,,,
Mar 2023,90866,1691.3000,,1691.3000
Sep 2023,90694,,,
Jul 2023,12,755.4200,,755.4200
Jan 2023,9611,2694.2520,,2694.2520
Sep 2023,82969,,,
Feb 2023,91072,5540.3793,,5540.3793
Jan 2023,90987,,,
Apr 2023,90568,,,
Aug 2023,91111,1138.9700,,1138.9700
Sep 2023,90369,0.0000,,0.0000
Jun 2023,90382,,,
Feb 2023,6660,26364.9200,,32151.9500
Jun 2023,90795,0.0000,,0.0000
Apr 2023,82872,,,
Sep 2023,90737,,,
Jan 2023,82908,,,
Oct 2023,6613,15078.8292,,15078.8292
Nov 2023,90545,,,
Mar 2023,90733,,,
Nov 2023,80786,,,
Jun 2023,3828,29298.5090,,29479.4290
Jun 2023,59,1685.9400,,1685.9400
Mar 2023,1916,64231.8460,,65147.6230
Oct 2023,90625,,,
Aug 2023,90275,,,
Jun 2023,7933,25141.3234,,25141.3234
Sep 2023,11153,,,
May 2023,11114,,,
Nov 2023,90544,,,
Dec 2023,82873,,,
Jun 2023,91167,,,
Jan 2023,11130,,,
Feb 2023,90874,0.0000,,0.0000
Jul 2023,541,18384.2361,,18384.2361
Jul 2023,90685,,,
Jun 2023,90082,,,
Nov 2023,8438,546.7392,,546.7392
Mar 2023,90987,,,
Aug 2023,90429,,,
Feb 2023,4414,0.0000,,0.0000
Feb 2023,90769,,,
Dec 2023,90971,,,
Feb 2023,91026,7048.5850,,7048.5850
Dec 2023,90730,,,
Dec 2023,6724,18353.8270,,18353.8270
Dec 2023,5305,1109.0250,,1109.0250
Feb 2023,90794,0.0000,,0.0000
May 2023,90968,,,
Dec 2023,90482,,,
May 2023,4410,2646.2149,,2646.2149
Oct 2023,4410,1480.9810,,1480.9810
Mar 2023,82003,,,
Sep 2023,90293,,,
May 2023,89963,,,
Oct 2023,90213,,,
Dec 2023,80841,,,
Dec 2023,90440,,,
Sep 2023,90427,0.0000,,0.0000
Jul 2023,638,3213.0000,,3213.0000
Apr 2023,90760,,,
Jul 2023,91126,,,
Nov 2023,90879,0.0000,,0.0000
Apr 2023,82864,,,
Oct 2023,90398,,,
Sep 2023,81967,,,
Sep 2023,90279,,,
Oct 2023,90931,,,
Sep 2023,90129,,,
Jul 2023,90553,,,
Feb 2023,82835,,,
Feb 2023,81682,,,
May 2023,91060,,,
Feb 2023,82877,,,
Feb 2023,82874,,,
Dec 2023,82896,,,
Apr 2023,91171,,,
Mar 2023,90931,,,
Dec 2023,81344,,,
Dec 2023,90321,,,
Jan 2023,4410,1439.4184,,1439.4184
Nov 2023,81868,,,
Nov 2023,90359,,,
Jan 2023,90646,,,
Oct 2023,91011,,,
Jul 2023,90669,,,
Feb 2023,90465,,,
Feb 2023,81369,,,
Feb 2023,81782,,,
Sep 2023,91002,,,
May 2023,91076,0.0000,,0.0000
Mar 2023,91116,,,
Jun 2023,90309,,,
Jul 2023,90663,,,
Jul 2023,90671,,,
Feb 2023,90464,,,
Sep 2023,252,,,
Feb 2023,90819,0.0000,,0.0000
Jul 2023,90736,,,
Apr 2023,11163,,,
Oct 2023,90823,,,
Apr 2023,91100,,,
Oct 2023,90665,,,
Dec 2023,90581,,,
Sep 2023,91103,,,
Feb 2023,81376,,,
Mar 2023,90530,,,
Nov 2023,90592,,,
Dec 2023,89957,,,
May 2023,91034,,,
Oct 2023,91020,,,
Feb 2023,90670,,,
Sep 2023,4411,7222.3370,,7222.3370
Nov 2023,90538,,,
Sep 2023,90243,,,
Oct 2023,91069,,,
Feb 2023,90860,,,
Jul 2023,91216,,,
May 2023,90918,,,
Jan 2023,91179,,,
May 2023,91078,,,
Feb 2023,91180,,,
Mar 2023,91185,,,
Jun 2023,91195,,,
May 2023,82879,,,
Feb 2023,1906,13357.9718,,13675.9158
May 2023,82712,,,
Jun 2023,81972,,,
Oct 2023,7299,0.0000,,0.0000
Jan 2023,3100,12892.8847,,12892.8847
Nov 2023,82911,,,
Feb 2023,90975,,,
May 2023,90871,13046.7600,,13046.7600
Nov 2023,719,20615.2930,,20615.2930
Oct 2023,4230,0.0000,,0.0000
May 2023,5423,26455.8520,,27183.6300
Oct 2023,90947,,,
May 2023,533,681.5352,,681.5352
Sep 2023,5213,24056.8332,,24236.1102
Jan 2023,90747,,,
Jul 2023,90043,25877.6589,,25877.6589
Nov 2023,805,21520.8040,,22811.3390
Apr 2023,6621,23542.1760,,23542.1800
May 2023,81843,,,
Nov 2023,90996,,,
Oct 2023,7001,29726.0000,,29726.0000
Apr 2023,81903,,,
Sep 2023,91137,,,
Apr 2023,81385,,766565.0000,0.0000
Apr 2023,54,77.6160,,77.6160
May 2023,82894,,,
Nov 2023,90227,,,
Sep 2023,2735,22744.7420,,22744.7420
May 2023,80848,,,
Sep 2023,11119,,,
Apr 2023,62,1667.8190,,1667.8190
Oct 2023,91002,,,
Jun 2023,1212,28591.7500,,28591.7500
Jan 2023,90831,,,
Apr 2023,5309,2763.5484,,2763.5484
Nov 2023,9145,20347.1012,,21359.3796
Feb 2023,90743,,,
Feb 2023,81907,,,
Jan 2023,11163,,,
Nov 2023,8015,9160.1943,,10739.4960
Apr 2023,90330,,,
Jan 2023,91000,,,
Feb 2023,11140,,,
Aug 2023,623,31529.7360,,31529.7360
Aug 2023,2424,57227.6220,,57227.6220
Sep 2023,81939,,,
Apr 2023,90212,,,
Dec 2023,90935,,,
Dec 2023,91101,0.0000,,0.0000
May 2023,2337,50467.2640,,50467.2640
Apr 2023,91051,,,
Oct 2023,90597,,,
Dec 2023,806,3649.4000,,3649.4000
May 2023,81997,,,
Mar 2023,90412,,,
Apr 2023,2779,13064.8710,,13064.8710
Jan 2023,82603,,,
Oct 2023,7308,0.0000,,0.0000
Jan 2023,540,10595.3100,,10595.3100
Nov 2023,90022,0.0000,,0.0000
Dec 2023,82014,,,
May 2023,5233,13752.3581,,13805.2469
Apr 2023,90584,,,
Jul 2023,89999,0.0000,,0.0000
Dec 2023,89941,,,
Oct 2023,90172,,,
Aug 2023,90493,,,
Apr 2023,549,649.0880,,649.0880
Aug 2023,5208,11188.8259,,11188.8259
Nov 2023,202,13318.9730,,13318.9730
Mar 2023,7295,31882.6156,,31882.6156
Aug 2023,82034,,,
Oct 2023,82903,,,
May 2023,9103,12543.5980,,18596.1270
Sep 2023,90873,0.0000,,0.0000
Oct 2023,82892,,,
Jun 2023,81831,,,
Dec 2023,91083,,,
Jan 2023,90231,,,
Dec 2023,90624,,,
Jul 2023,89972,,,
Sep 2023,81804,,,
Oct 2023,91072,5200.5161,,5200.5161
May 2023,7302,19200.0000,,19200.0000
Apr 2023,80785,,,
Feb 2023,81859,,,
Dec 2023,90315,,,
Feb 2023,90201,0.0000,,0.0000
Oct 2023,842,33749.8860,,33930.6900
Sep 2023,82022,,,
Sep 2023,90458,,,
Sep 2023,8657,33941.4600,,41813.6900
May 2023,9200,20274.1335,,20438.4735
May 2023,80844,,,
Dec 2023,90634,,,
Aug 2023,640,0.0000,,0.0000
May 2023,91142,,,
Jan 2023,9251,10733.0500,,10733.0500
Oct 2023,90283,,,
Apr 2023,81357,,,
Apr 2023,2208,22941.9080,,22941.9080
Jun 2023,81822,,,
Apr 2023,91143,,,
Nov 2023,81885,,,
Dec 2023,82926,,,
Jul 2023,11127,,,
Jan 2023,91111,1477.8500,,1477.8500
Dec 2023,90535,,,
Oct 2023,91068,,,
Oct 2023,90060,,,
Mar 2023,82051,,,
Mar 2023,81918,,,
Aug 2023,82047,,,
Oct 2023,90751,,,
Dec 2023,90430,,,
Apr 2023,6408,27594.7519,,27829.9277
Aug 2023,90449,,,
Jul 2023,90426,0.0000,,0.0000
Aug 2023,81964,,,
Sep 2023,90830,,,
Dec 2023,8507,9564.0000,,9564.0000
Dec 2023,90740,,,
Jul 2023,3120,20561.9980,,20561.9980
Mar 2023,91078,,,
Apr 2023,4219,51884.6180,,51884.6180
Jun 2023,8818,,2828616.8100,0.0000
Oct 2023,5035,7811.8419,,7811.8419
Oct 2023,90287,,,
Jan 2023,90269,,,
Jun 2023,90512,,,
Jul 2023,90959,,,
Sep 2023,8815,39355.6699,,42073.5587
Jul 2023,5213,18792.2627,,18914.7927
Jan 2023,90315,,,
Jun 2023,91121,,,
Jul 2023,1903,63939.1930,,65115.9630
Feb 2023,89960,,,
Sep 2023,90459,,,
Apr 2023,81384,,1011377.0000,0.0000
Nov 2023,91061,0.0000,,0.0000
Apr 2023,9120,22732.8891,,22732.8891
Dec 2023,90394,,,
Apr 2023,90643,,,
Jan 2023,2419,4832.3410,,4832.3410
May 2023,81846,,,
Jul 2023,82909,,,
Nov 2023,90307,,,
Jul 2023,81869,,,
Jun 2023,90155,0.0000,,0.0000
Dec 2023,91160,38.9519,,38.9519
May 2023,90775,0.0000,,0.0000
Jun 2023,82844,,,
Dec 2023,81985,,,
Feb 2023,91222,,,
Sep 2023,90172,,,
Jan 2023,90843,,,
Jun 2023,262,2315.6205,,2315.6205
Jun 2023,11120,,,
Dec 2023,90465,,,
Mar 2023,2419,8047.2580,,8047.2580
Aug 2023,9228,3658.6190,,4644.2316
Aug 2023,91141,,,
Jun 2023,90326,,,
Apr 2023,1212,14958.2200,,14958.2200
Sep 2023,82055,,,
Aug 2023,254,25345.8247,,25345.8247
Oct 2023,82019,,,
Sep 2023,8816,0.0000,,0.0000
Mar 2023,81982,,,
Dec 2023,6686,94100.4590,,94375.0850
Sep 2023,90625,,,
Apr 2023,82586,,,
Nov 2023,3806,3631.7730,,3631.7730
May 2023,6201,9417.3500,,9742.1000
Nov 2023,46,5055.6000,,5055.6000
Jul 2023,90197,0.0000,,0.0000
Sep 2023,6828,,,
Nov 2023,6207,16766.8900,,16805.7900
Feb 2023,81802,,,
Jan 2023,81378,,,
Mar 2023,6693,16745.6970,,16900.8980
Oct 2023,9137,19148.2680,,19502.8110
Jul 2023,81779,,,
Nov 2023,90350,,,
Feb 2023,90783,0.0000,,0.0000
Mar 2023,90604,,,
Dec 2023,1966,1797.4950,,1797.4950
Aug 2023,9551,146.0329,,934.6104
Feb 2023,2912,26740.5206,,26740.5206
Jan 2023,3628,26093.2492,,26486.6932
Sep 2023,1916,39037.9500,,39783.7420
Feb 2023,91024,,,
Nov 2023,80844,,,
Sep 2023,6835,9153.7600,,9153.7600
Oct 2023,81987,,,
Mar 2023,82703,,,
Feb 2023,91161,1.7800,,1.7800
Aug 2023,90155,0.0000,,0.0000
Aug 2023,81917,,,
Feb 2023,8007,9358.3130,,9855.2171
Aug 2023,90271,,,
Mar 2023,90429,,,
Apr 2023,91032,,,
Feb 2023,11126,,,
Dec 2023,80444,,,
Aug 2023,91157,,,
Sep 2023,81961,,,
Nov 2023,5312,95187.8950,,95488.1850
Feb 2023,6211,24301.0000,,24301.0000
May 2023,82016,,,
Apr 2023,91006,,,
Mar 2023,90254,,,
Feb 2023,90230,,,
Sep 2023,90043,25694.7778,,25694.7778
Jun 2023,3628,54980.0710,,55647.6730
May 2023,81680,,,
May 2023,90230,,,
Jun 2023,81715,,,
Oct 2023,90514,,,
Jan 2023,81957,,,
Jun 2023,2862,56552.0260,,56711.1300
Dec 2023,11137,,,
Dec 2023,90288,,,
Aug 2023,90947,,,
Jun 2023,3024,0.0000,,0.0000
Mar 2023,81362,,,
Mar 2023,81864,,,
Apr 2023,81884,,,
Feb 2023,91038,,,
Jan 2023,91196,,,
Jan 2023,90508,,,
Apr 2023,6711,26436.9200,,26436.9200
Jul 2023,82876,,,
Sep 2023,82850,,,
Jul 2023,2364,40783.4360,,40783.4360
Jul 2023,91139,,,
Dec 2023,81800,,,
Aug 2023,90394,,,
Jan 2023,90581,,,
Nov 2023,430,4433.6260,,4433.6260
Nov 2023,90569,,,
Oct 2023,90695,,,
Aug 2023,81955,,,
Apr 2023,90461,,,
Dec 2023,8668,116.9465,,116.9465
Sep 2023,1245,0.0000,,0.0000
May 2023,90741,,,
Mar 2023,9551,149.3258,,955.6852
May 2023,10117,,,
Oct 2023,82861,,,
Jul 2023,91148,,,
Mar 2023,90421,,,
Dec 2023,90538,,,
Jul 2023,3073,31027.6400,,32047.0450
Jul 2023,90656,,,
Jan 2023,90834,,,
Oct 2023,91009,,,
Apr 2023,90456,,,
Apr 2023,7502,0.0000,,0.0000
Sep 2023,11155,,,
Dec 2023,90528,,,
Mar 2023,90422,17908.3278,,17908.3278
Mar 2023,90172,,,
Jan 2023,80800,,,
Apr 2023,90363,,,
Feb 2023,2412,0.0000,,0.0000
Jan 2023,7776,5543.3873,,5543.3873
Nov 2023,81716,,,
Dec 2023,8460,15206.0000,,15206.0000
Jun 2023,7877,19685.7560,,19685.7560
Aug 2023,5405,2486.2440,,2584.7610
Mar 2023,81947,,,
Apr 2023,6839,5254.2000,,5254.2000
Mar 2023,90517,,,
Oct 2023,90429,,,
Nov 2023,533,4365.2160,,4365.2160
Nov 2023,89999,0.0000,,0.0000
Nov 2023,90771,,,
Dec 2023,91061,0.0000,,0.0000
May 2023,4905,40163.1400,,40770.5400
Jan 2023,81949,,,
Feb 2023,90473,,,
Feb 2023,6626,47450.7700,,47450.7700
Aug 2023,81452,,,
Aug 2023,8017,1818.0711,,1818.0711
Jun 2023,57,69.9140,,69.9140
Jul 2023,82051,,,
May 2023,91107,0.0076,,0.0076
Jul 2023,90499,,,
Jun 2023,4806,3164.0000,,3164.0000
Jun 2023,81352,,,
Apr 2023,82966,,,
Aug 2023,6724,13574.0600,,13574.0600
Dec 2023,90230,,,
Feb 2023,89940,,,
Dec 2023,2920,16337.8200,,16337.8200
Sep 2023,2631,5772.0000,,5772.0000
Apr 2023,82708,,,
Feb 2023,90926,,,
Aug 2023,3818,2669.5416,,2669.5416
Aug 2023,91068,,,
Aug 2023,90847,,,
Jun 2023,1804,16675.5400,,19223.7980
Apr 2023,2633,49244.5570,,52186.6020
Nov 2023,89954,,,
Mar 2023,90438,,,
Apr 2023,2936,0.0000,,0.0000
Apr 2023,5604,22711.8203,,22786.3403
Mar 2023,90029,0.0000,,0.0000
Dec 2023,90398,,,
Nov 2023,8209,2083.4495,,2083.4495
Oct 2023,90326,,,
Feb 2023,620,24422.6760,,24422.6760
Aug 2023,81989,,,
May 2023,90682,,,
Oct 2023,91223,,2.0000,0.0000
Nov 2023,81350,,,
Jul 2023,3870,4780.3430,,4780.3430
Jul 2023,82033,,,
Oct 2023,8814,5995.8680,,5995.8680
Jun 2023,2627,11381.7490,,13784.1230
Feb 2023,90980,,,
Oct 2023,81958,,,
Dec 2023,2811,2159.9700,,2159.9700
Jan 2023,90361,,,
Mar 2023,80838,,,
Aug 2023,89982,,,
Sep 2023,8491,39583.0000,,39583.0000
Aug 2023,3102,1137.9960,,1137.9960
Sep 2023,81843,,,
Mar 2023,6671,8566.0000,,8566.0000
Dec 2023,81848,,,
Jan 2023,2871,17338.3400,,17338.3400
Mar 2023,820,751.6480,,751.6480
Mar 2023,81681,,,
Apr 2023,90834,,,
Aug 2023,3628,42613.9630,,43012.2130
Jul 2023,90337,,,
Apr 2023,90592,,,
Nov 2023,82046,,,
Apr 2023,91036,,,
Dec 2023,81838,,,
Mar 2023,11126,,,
Feb 2023,90049,0.0000,,0.0000
Jan 2023,90663,,,
Jun 2023,90208,,,
Feb 2023,90453,,,
Feb 2023,90498,,,
Jul 2023,90160,39.2070,,39.2070
Apr 2023,91175,,,
Feb 2023,90436,,,
Dec 2023,90327,,,
Jun 2023,5279,21604.7655,,24724.2482
Sep 2023,90494,,,
Feb 2023,82717,,,
May 2023,6416,1827.6200,,1860.0000
Aug 2023,81856,,,
Sep 2023,81346,,,
Jun 2023,81898,,,
Nov 2023,90841,,,
Oct 2023,90281,,,
Jun 2023,6631,75384.6400,,75384.6400
Feb 2023,90610,,,
Apr 2023,90248,,,
Nov 2023,3454,46820.7270,,46820.7270
Mar 2023,91099,0.0000,,0.0000
May 2023,90270,,,
Aug 2023,1329,0.0000,,0.0000
Mar 2023,91084,0.0000,,0.0000
Feb 2023,4214,0.0000,,0.0000
Apr 2023,7906,14343.8080,,14343.8080
Jul 2023,9609,55796.4860,,55796.4860
Jan 2023,91061,,,
Aug 2023,82594,,,
Feb 2023,81855,,,
Jul 2023,90921,,,
Nov 2023,90774,0.0000,,0.0000
Jun 2023,91123,,,
Dec 2023,90943,,,
Jan 2023,91049,,,
Nov 2023,90944,,,
Oct 2023,90719,,,
Nov 2023,82878,,,
Jun 2023,90283,,,
Mar 2023,91119,,,
Oct 2023,90796,,,
May 2023,90548,,,
Feb 2023,81825,,,
Oct 2023,90384,,,
May 2023,91063,,,
May 2023,90336,,,
Oct 2023,80785,,,
May 2023,7310,0.0000,,0.0000
Jul 2023,90142,,,
Nov 2023,10109,,,
Jun 2023,81364,,,
Mar 2023,91184,,,
May 2023,82851,,,
Sep 2023,81351,,,
Aug 2023,90343,,,
Apr 2023,82042,,,
Sep 2023,90833,,,
Feb 2023,81875,,,
Aug 2023,10118,,,
Feb 2023,2628,109.4772,,109.4772
Nov 2023,90935,,,
Aug 2023,81994,,,
Sep 2023,91164,,,
Aug 2023,7009,0.0000,,0.0000
May 2023,90536,,,
May 2023,2614,7829.0620,,7829.0620
May 2023,91096,,,
Oct 2023,90726,,,
Aug 2023,2871,12463.6600,,12463.6600
Feb 2023,81983,,,
Apr 2023,90542,,,
Sep 2023,80783,,,
Feb 2023,90193,0.0000,,0.0000
Jan 2023,90488,0.0000,,0.0000
Jun 2023,62145,,,
Jul 2023,90925,,,
Oct 2023,90001,0.0000,,0.0000
May 2023,90547,,,
Apr 2023,90164,0.0000,,0.0000
Mar 2023,91181,,,
Aug 2023,90331,,,
Jul 2023,90047,0.0000,,0.0000
May 2023,91019,,,
Nov 2023,82047,,,
Apr 2023,91197,,,
Feb 2023,91007,,,
Feb 2023,91185,,,
May 2023,91176,,,
Apr 2023,90172,,,
Jul 2023,82604,,,
Mar 2023,90198,0.0000,,0.0000
Sep 2023,90675,,,
Oct 2023,91220,,,
Sep 2023,90145,1838.0000,,1838.0000
Nov 2023,80908,13874.2345,,13874.2345
Feb 2023,9133,47986.6531,,48519.1031
Sep 2023,7986,23937.1990,,23937.1990
Sep 2023,6724,17406.6030,,17406.6030
Aug 2023,5801,12697.3633,,14267.7879
Feb 2023,8814,3455.1910,,3455.1910
Sep 2023,90006,0.0000,,0.0000
Jan 2023,82580,,,
Oct 2023,90752,,,
Apr 2023,7700,38102.5400,,38102.5400
Jun 2023,91151,0.0000,,0.0000
Sep 2023,82712,,,
Nov 2023,6201,9113.2100,,9402.1700
Aug 2023,90867,6249.3000,,6249.3000
Apr 2023,5625,723.0000,,723.0000
Jan 2023,2423,4772.3194,,4772.3194
Aug 2023,80837,,,
May 2023,9145,47011.3590,,48629.4212
Sep 2023,8818,,2995661.0000,0.0000
Feb 2023,547,2835.3079,,2835.3079
Jan 2023,90303,,,
Jun 2023,9048,824.8995,,824.8995
Aug 2023,8006,13216.6476,,14579.5474
Mar 2023,2935,20253.5000,,20253.5000
May 2023,90790,0.0000,,0.0000
Jun 2023,222,650.4456,,650.4456
Dec 2023,90243,,,
Feb 2023,90001,0.0000,,0.0000
Feb 2023,4803,20414.4610,,20414.4610
Oct 2023,2379,16462.6870,,17023.4780
May 2023,541,18246.7230,,18246.7230
Aug 2023,90821,,,
Jan 2023,90112,,,
Sep 2023,8222,10881.4841,,10881.4841
Oct 2023,3016,44727.9740,,48019.1310
Jan 2023,90902,,,
Sep 2023,90322,,,
Jan 2023,90183,,,
Oct 2023,82005,,,
May 2023,2803,6515.3016,,6515.3016
Oct 2023,90809,,,
Sep 2023,8007,13624.4804,,14299.7465
Jun 2023,80786,,,
Mar 2023,90903,,,
Mar 2023,82876,,,
Oct 2023,740,614.1290,,765.4210
Jul 2023,7199,23373.1916,,23373.1916
Mar 2023,80783,,,
Aug 2023,91120,,,
Jul 2023,90466,,,
Nov 2023,54,22.6750,,22.6750
Oct 2023,2932,1454.1685,,1454.1685
Sep 2023,80792,,,
Nov 2023,2735,17448.8330,,17448.8330
Feb 2023,820,405.5970,,405.5970
Aug 2023,90549,,,
Jun 2023,90304,,,
Feb 2023,90486,0.0000,,0.0000
Dec 2023,90578,,,
Jul 2023,9508,23657.9227,,141947.5363
Jun 2023,3816,41101.4740,,41101.4740
Oct 2023,90495,,,
Jun 2023,90912,7233.8420,,7233.8420
Mar 2023,5836,21127.0969,,21127.0969
Jul 2023,8658,11560.4810,,11560.4810
Jan 2023,8430,12941.0000,,12941.0000
May 2023,90593,,,
Apr 2023,90767,6529.5360,,6529.5360
Jan 2023,81344,,,
Mar 2023,90831,,,
Mar 2023,4908,13667.8100,,13667.8100
Jan 2023,2370,9889.4910,,9889.4910
Jul 2023,2829,935.1100,,962.9700
May 2023,90844,,,
Nov 2023,90977,,,
May 2023,90824,,,
Jan 2023,90392,,,
Jul 2023,7872,16347.7475,,16347.7475
May 2023,90196,0.0000,,0.0000
May 2023,90762,29702.0000,,29702.0000
Mar 2023,81373,,,
Feb 2023,7288,17576.0000,,17576.0000
Sep 2023,90651,,,
Feb 2023,6412,23331.5600,,24401.9200
Aug 2023,89980,,,
Nov 2023,91157,,,
Dec 2023,81986,,,
Nov 2023,90222,0.0000,,0.0000
Nov 2023,11138,,,
Jan 2023,81446,639.2065,,639.2065
Dec 2023,8563,36.2533,,36.2533
Oct 2023,5604,26205.4000,,26259.5200
Jul 2023,90082,,,
Jan 2023,91219,,,
Jul 2023,91088,,,
Dec 2023,90755,,,
Nov 2023,90414,,,
Aug 2023,90935,,,
May 2023,90432,,,
Jul 2023,90889,,,
Jul 2023,90794,0.0000,,0.0000
Nov 2023,2018,0.0000,,0.0000
Feb 2023,90082,,,
Nov 2023,3654,24166.1050,,24166.1050
Feb 2023,90618,,,
Aug 2023,82053,,,
Jul 2023,90458,,,
Jun 2023,82724,,,
Mar 2023,805,27522.0630,,30855.0380
Oct 2023,90850,,,
Jan 2023,7908,14164.7100,,14164.7100
Feb 2023,82033,,,
May 2023,2430,12304.4600,,12304.4600
Apr 2023,82907,,,
Jan 2023,90388,,,
Jun 2023,91116,,,
Feb 2023,82861,,,
May 2023,82930,,,
Dec 2023,6671,7307.0000,,7307.0000
Jan 2023,90638,89.4480,,89.4480
May 2023,90302,,,
Aug 2023,9135,46856.9970,,47950.5730
Feb 2023,3454,49218.6085,,49218.6085
May 2023,90289,,,
Nov 2023,10103,11903.9850,,11903.9850
Jan 2023,408,1333.0469,,1333.0469
Jun 2023,80797,,,
Aug 2023,6217,16590.0000,,16590.0000
Feb 2023,90788,13997.8470,,13997.8470
Feb 2023,7006,24042.9400,,24042.9400
Dec 2023,91099,3683.2814,,3683.2814
Aug 2023,9145,41797.9701,,44095.6137
Sep 2023,91014,,,
Jan 2023,82964,,,
Jun 2023,1245,0.0000,,0.0000
Jan 2023,8017,1727.5038,,1727.5038
Mar 2023,81800,,,
Feb 2023,80846,,,
Jan 2023,90228,,,
Aug 2023,10054,0.0000,,0.0000
Aug 2023,90975,,,
Sep 2023,3081,34450.5270,,34887.7070
Nov 2023,6836,16473.2800,,16473.2800
Sep 2023,5826,28270.5450,,28270.5450
May 2023,8433,14765.0000,,21109.0000
Aug 2023,8478,0.0000,,0.0000
Sep 2023,90053,297.0396,,297.0396
Jan 2023,81390,,1859255.0000,0.0000
Sep 2023,90740,,,
Jul 2023,91025,0.0000,,0.0000
Dec 2023,90960,,,
May 2023,81882,,,
Apr 2023,2606,8150.6160,,8150.6160
Aug 2023,6603,48185.6500,,48185.6500
Sep 2023,81980,,,
May 2023,90499,,,
Jan 2023,11138,,,
Jan 2023,90704,,,
Nov 2023,90315,,,
Mar 2023,90333,,,
Dec 2023,1203,36958.9772,,43398.5272
May 2023,90721,,,
Jun 2023,8061,18416.0740,,18416.0740
Jul 2023,91110,,,
Jul 2023,90518,,,
Dec 2023,9200,21244.0769,,21485.4609
Apr 2023,9149,909.4700,,909.4700
Apr 2023,4917,7722.8690,,7722.8690
Oct 2023,90971,,,
Jun 2023,91090,,,
Dec 2023,81419,,,
Mar 2023,90338,,,
Oct 2023,2017,35141.6430,,39138.2200
Jul 2023,6202,6027.3710,,6035.6180
Aug 2023,6413,73622.3300,,77559.6300
Oct 2023,81496,,,
Mar 2023,90292,,,
Jun 2023,9136,68271.6560,,70719.2450
Sep 2023,4230,0.0000,,0.0000
Nov 2023,90712,,,
Oct 2023,9569,25457.3750,,127286.8750
May 2023,81848,,,
Nov 2023,820,0.0000,,0.0000
Feb 2023,7323,13785.7088,,13785.7088
Oct 2023,90686,,,
Feb 2023,2331,9088.4780,,20397.1370
Apr 2023,4803,19431.0520,,19431.0520
Oct 2023,90413,,,
Feb 2023,7112,37255.8259,,37255.8259
May 2023,1207,3812.4813,,3812.4813
Nov 2023,90194,,,
Jun 2023,90061,0.0000,,0.0000
Jan 2023,2890,7325.0000,,7325.0000
Feb 2023,90938,,,
Feb 2023,91212,,,
Jul 2023,81763,,,
Dec 2023,82718,,,
Oct 2023,91188,,,
Aug 2023,9606,9906.1640,,9906.1640
Nov 2023,90233,,,
Dec 2023,5625,517.1000,,517.1000
Aug 2023,9116,36623.5730,,37335.1370
Sep 2023,81682,,,
Jan 2023,91078,,,
Jun 2023,82593,,,
Oct 2023,90160,37.3000,,37.3000
Jul 2023,11140,,,
Jan 2023,90932,,,
May 2023,81829,,,
Apr 2023,90613,,,
May 2023,90515,,,
Apr 2023,703,9332.5310,,9332.5310
Mar 2023,90723,,,
Aug 2023,81681,,,
Jun 2023,90277,,,
Mar 2023,90585,,,
Oct 2023,82719,,,
Feb 2023,5213,14203.2143,,14305.8883
Aug 2023,90002,0.0000,,0.0000
May 2023,6693,17902.3990,,18064.0370
Nov 2023,90966,,,
Oct 2023,81783,,,
Mar 2023,82010,,,
Aug 2023,90987,,,
Dec 2023,90330,,,
Jun 2023,90485,,,
Jul 2023,81771,,,
Mar 2023,8412,269.1696,,269.1696
Aug 2023,1245,0.0000,,0.0000
Feb 2023,91050,,,
Oct 2023,80781,,,
Oct 2023,82837,,,
Feb 2023,90744,,,
Jul 2023,90833,,,
Aug 2023,82891,,,
Nov 2023,90694,,,
Sep 2023,90142,,,
Nov 2023,81827,,,
Nov 2023,90496,,,
Feb 2023,81874,,,
Dec 2023,9426,421.8000,,421.8000
Jan 2023,90804,,,
Jul 2023,81908,,,
Feb 2023,90900,,,
Nov 2023,82009,,,
Jun 2023,82034,,,
Apr 2023,90425,34.0600,,153.2700
Oct 2023,503,442.0008,,442.0008
Jun 2023,1224,0.0000,,0.0000
Oct 2023,82035,,,
Sep 2023,82899,,,
Dec 2023,3675,3490.7040,,3490.7040
Nov 2023,91063,0.0000,,0.0000
Sep 2023,90331,,,
Jan 2023,1501,1553.2510,,1599.9610
Sep 2023,7323,17869.5322,,17869.5322
Jul 2023,4512,5844.0840,,5844.0840
Sep 2023,7718,9991.0000,,9991.0000
Mar 2023,9146,42068.2970,,43099.1570
Jun 2023,91036,,,
Apr 2023,9146,32485.0240,,33467.9860
Jan 2023,6001,,1065707.0000,0.0000
Oct 2023,9513,11779.8038,,11779.8038
Sep 2023,90926,,,
Aug 2023,90432,,,
Apr 2023,802,11363.1410,,11363.1420
Mar 2023,82035,,,
Jul 2023,2833,3032.4420,,3032.4420
Feb 2023,1244,0.0000,,0.0000
Nov 2023,8671,116.9465,,116.9465
Jan 2023,90682,,,
Jan 2023,90567,,,
Feb 2023,81806,,,
Oct 2023,82038,,,
Apr 2023,3150,5742.3377,,5742.3377
Aug 2023,90973,,,
